elapsed,responseMessage,bytes,URL
6161,Service Unavailable.,1661,http://ec2.insiderpages.com/store_finder/find/midas_auto_service_experts
9185,Service Unavailable.,80,http://ec2.insiderpages.com/
7240,Service Unavailable.,80,http://ec2.insiderpages.com/
7707,Service Unavailable.,1579,http://ec2.insiderpages.com/store_finder/find/keybank
8141,Service Unavailable.,1607,http://ec2.insiderpages.com/store_finder/find/aeropostale
8856,Service Unavailable.,80,http://ec2.insiderpages.com/
6515,Service Unavailable.,80,http://ec2.insiderpages.com/
8356,Service Unavailable.,80,http://ec2.insiderpages.com/
9469,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/volkswagen/LosAngeles/CA
8836,Service Unavailable.,80,http://ec2.insiderpages.com/
8477,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
9839,Service Unavailable.,1865,http://ec2.insiderpages.com/b/15243242171/guibing-rowland-heights
9234,Service Unavailable.,80,http://ec2.insiderpages.com/
7390,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/cato/Denver/CO
9123,Service Unavailable.,80,http://ec2.insiderpages.com/
8658,Service Unavailable.,80,http://ec2.insiderpages.com/
10228,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
7399,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
9893,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/fye/SanFrancisco/CA
9130,Service Unavailable.,80,http://ec2.insiderpages.com/
7972,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
8327,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/haagen_dazs/Washington/DC
7131,Service Unavailable.,1929,http://ec2.insiderpages.com/b/3723463058/triumph-auto-glass-seattle
6759,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
8835,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
10989,Service Unavailable.,80,http://ec2.insiderpages.com/
11499,Service Unavailable.,80,http://ec2.insiderpages.com/
11023,Service Unavailable.,80,http://ec2.insiderpages.com/
9915,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/village_inn/Dallas/TX
11215,Service Unavailable.,80,http://ec2.insiderpages.com/
10825,Service Unavailable.,80,http://ec2.insiderpages.com/
3498,OK,95761,http://ec2.insiderpages.com/store_finder
2167,Not Found,2356,http://ec2.insiderpages.com/${IP_STORE_g1}
4741,Not Found,2320,http://ec2.insiderpages.com/${IP_STORE_g1}
4726,Not Found,2302,http://ec2.insiderpages.com/${IP_STORE_g1}
5730,Not Found,2335,http://ec2.insiderpages.com/${IP_STORE_g1}
6733,Not Found,2299,http://ec2.insiderpages.com/${IP_STORE_g1}
8126,Not Found,2296,http://ec2.insiderpages.com/${IP_STORE_g1}
8725,Not Found,2367,http://ec2.insiderpages.com/${IP_STORE_g1}
8730,Not Found,2296,http://ec2.insiderpages.com/${IP_STORE_g1}
8885,Not Found,2111,http://ec2.insiderpages.com/${IP_STORE_g1}
8899,Not Found,2338,http://ec2.insiderpages.com/${IP_STORE_g1}
9764,Not Found,2313,http://ec2.insiderpages.com/${IP_STORE_g1}
17013,OK,95595,http://ec2.insiderpages.com/store_finder
11400,OK,95852,http://ec2.insiderpages.com/store_finder
18924,OK,95857,http://ec2.insiderpages.com/store_finder
11043,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/embassy_suites/SanFrancisco/CA
12059,Service Unavailable.,80,http://ec2.insiderpages.com/
5387,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
5574,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/ralphs_grocery_company/LosAngeles/CA
5588,Service Unavailable.,1943,http://ec2.insiderpages.com/b/15250375880/fifth-third-bank-wellesley-hills
5224,Service Unavailable.,1949,http://ec2.insiderpages.com/b/15240023619/candlewood-suites-santa-ana-1
16565,Service Unavailable.,1989,http://ec2.insiderpages.com/b/3710939583/burlington-coat-factory-arcadia
4401,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
5752,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
5874,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/marshall_fields/Chicago/IL
6237,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/world_gym/LosAngeles/CA
5250,Service Unavailable.,1428,http://ec2.insiderpages.com/store_finder/find/caribou_coffee
7262,Service Unavailable.,80,http://ec2.insiderpages.com/
4743,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
6384,Service Unavailable.,80,http://ec2.insiderpages.com/
8383,Service Unavailable.,80,http://ec2.insiderpages.com/
6363,Service Unavailable.,1643,http://ec2.insiderpages.com/store_finder/find/the_limited
7385,Service Unavailable.,1859,http://ec2.insiderpages.com/b/3721890170/jack-whitby-piano-dallas
6537,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/del_taco/Philadelphia/PA
5238,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
6588,Service Unavailable.,1788,http://ec2.insiderpages.com/store_finder/find/maaco_collision_repair_and_auto_painting
4814,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
6839,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
9686,Service Unavailable.,80,http://ec2.insiderpages.com/
7901,Service Unavailable.,1985,http://ec2.insiderpages.com/b/3721623430/burlington-coat-factory-arlington
8053,Service Unavailable.,1593,http://ec2.insiderpages.com/store_finder/find/amc
7580,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/steak_n_shake_restaurants/Dallas/TX
7041,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
8676,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/quality_hotel/SanFrancisco/CA
10116,Service Unavailable.,1896,http://ec2.insiderpages.com/b/15248598717/np-peter-wood-houston
6864,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/ralphs_grocery_company/SanFrancisco/CA
7925,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
6327,Service Unavailable.,1890,http://ec2.insiderpages.com/b/3595827340/regal-cinemas-las-vegas
8117,Service Unavailable.,1647,http://ec2.insiderpages.com/store_finder/find/daylight_donuts
9306,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/fedex_kinkos/Dallas/TX
9176,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/abercrombie_and_fitch/Houston/TX
10111,Service Unavailable.,1939,http://ec2.insiderpages.com/b/15246619003/mailboxes-n-more-valencia
8991,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/mattress_discounters/SanFrancisco/CA
10509,Service Unavailable.,1609,http://ec2.insiderpages.com/store_finder/find/ramada_inn
10138,Service Unavailable.,1612,http://ec2.insiderpages.com/store_finder/find/orange_julius
6266,Service Unavailable.,80,http://ec2.insiderpages.com/
9789,Service Unavailable.,1841,http://ec2.insiderpages.com/b/15253975711/peleg-yana-palo-alto
10694,Service Unavailable.,1939,http://ec2.insiderpages.com/b/15257903430/liberty-tax-service-renton
8764,Service Unavailable.,1947,http://ec2.insiderpages.com/b/3710667076/jack-in-the-box-san-francisco-1
10653,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
8516,Service Unavailable.,1972,http://ec2.insiderpages.com/b/3714387855/chucks-import--domestic-auto-darien
4714,Not Found,2311,http://ec2.insiderpages.com/${IP_STORE_g1}
6953,Not Found,2323,http://ec2.insiderpages.com/${IP_STORE_g1}
8447,Not Found,2308,http://ec2.insiderpages.com/${IP_STORE_g1}
9316,Not Found,2295,http://ec2.insiderpages.com/${IP_STORE_g1}
9008,Service Unavailable.,1620,http://ec2.insiderpages.com/store_finder/find/coldwell_banker
9081,Service Unavailable.,2014,http://ec2.insiderpages.com/b/5830555094/bailey-banks--biddle-king-of-prussia
10039,Service Unavailable.,1595,http://ec2.insiderpages.com/store_finder/find/jcpenney
10177,Service Unavailable.,1449,http://ec2.insiderpages.com/${IP_STORE_g1}
10339,Service Unavailable.,80,http://ec2.insiderpages.com/
10056,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
9183,Service Unavailable.,1821,http://ec2.insiderpages.com/b/2532565820/kmart-bellflower
10055,Service Unavailable.,80,http://ec2.insiderpages.com/
10051,Service Unavailable.,80,http://ec2.insiderpages.com/
10072,Service Unavailable.,80,http://ec2.insiderpages.com/
10121,Service Unavailable.,1484,http://ec2.insiderpages.com/${IP_STORE_g1}
10084,Service Unavailable.,1977,http://ec2.insiderpages.com/b/3711456347/ralphs-grocery-company-la-jolla
10105,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
10127,Service Unavailable.,80,http://ec2.insiderpages.com/
10133,Service Unavailable.,80,http://ec2.insiderpages.com/
10142,Service Unavailable.,80,http://ec2.insiderpages.com/
10141,Service Unavailable.,1458,http://ec2.insiderpages.com/${IP_STORE_g1}
10178,Service Unavailable.,1464,http://ec2.insiderpages.com/${IP_STORE_g1}
10166,Service Unavailable.,1482,http://ec2.insiderpages.com/${IP_STORE_g1}
10177,Service Unavailable.,80,http://ec2.insiderpages.com/
10184,Service Unavailable.,80,http://ec2.insiderpages.com/
10182,Service Unavailable.,80,http://ec2.insiderpages.com/
10219,Service Unavailable.,80,http://ec2.insiderpages.com/
10217,Service Unavailable.,1452,http://ec2.insiderpages.com/${IP_STORE_g1}
10223,Service Unavailable.,80,http://ec2.insiderpages.com/
10264,Service Unavailable.,80,http://ec2.insiderpages.com/
10233,Service Unavailable.,80,http://ec2.insiderpages.com/
10295,Service Unavailable.,80,http://ec2.insiderpages.com/
10339,Service Unavailable.,80,http://ec2.insiderpages.com/
10266,Service Unavailable.,80,http://ec2.insiderpages.com/
10358,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
10383,Service Unavailable.,80,http://ec2.insiderpages.com/
10398,Service Unavailable.,80,http://ec2.insiderpages.com/
9350,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/hallmark_cards_and_gifts/Philadelphia/PA
11643,Service Unavailable.,2427,http://ec2.insiderpages.com/store_finder
10407,Service Unavailable.,80,http://ec2.insiderpages.com/
5432,Not Found,2307,http://ec2.insiderpages.com/${IP_STORE_g1}
8326,Not Found,2293,http://ec2.insiderpages.com/${IP_STORE_g1}
12327,OK,95871,http://ec2.insiderpages.com/store_finder
23253,OK,95808,http://ec2.insiderpages.com/store_finder
16893,Not Found,2326,http://ec2.insiderpages.com/${IP_STORE_g1}
9808,OK,95546,http://ec2.insiderpages.com/store_finder
7591,Service Unavailable.,1830,http://ec2.insiderpages.com/b/15244825535/tiedt-thao-seattle
7770,Service Unavailable.,1937,http://ec2.insiderpages.com/b/3710184742/godfathers-pizza-spring-valley
7712,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
8879,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/bob_evans/Washington/DC
8576,Service Unavailable.,2022,http://ec2.insiderpages.com/b/15246607108/midas-auto-service-experts-chicago-5
5689,Service Unavailable.,80,http://ec2.insiderpages.com/
5878,Service Unavailable.,1895,http://ec2.insiderpages.com/b/15239659860/salvation-army-boston-1
5863,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/aamco/Seattle/WA
6755,Service Unavailable.,80,http://ec2.insiderpages.com/
9126,Service Unavailable.,80,http://ec2.insiderpages.com/
6942,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/penske_truck_rental/Boston/MA
7001,Service Unavailable.,1822,http://ec2.insiderpages.com/b/15250522562/walmart-frisco
5676,Service Unavailable.,1608,http://ec2.insiderpages.com/store_finder/find/sbarro
7134,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/ikea/LasVegas/NV
6236,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/sprint/LasVegas/NV
5958,Service Unavailable.,1647,http://ec2.insiderpages.com/store_finder/find/waffle_house
8212,Service Unavailable.,1855,http://ec2.insiderpages.com/b/3711350820/talbots-walnut-creek
6403,Service Unavailable.,1633,http://ec2.insiderpages.com/store_finder/find/countrywide_home_loans
8335,Service Unavailable.,1614,http://ec2.insiderpages.com/store_finder/find/sbarro
7173,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
6461,Service Unavailable.,80,http://ec2.insiderpages.com/
9865,Service Unavailable.,80,http://ec2.insiderpages.com/
8935,Service Unavailable.,1634,http://ec2.insiderpages.com/store_finder/find/la_quinta
7807,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
9537,Service Unavailable.,80,http://ec2.insiderpages.com/
5590,Service Unavailable.,80,http://ec2.insiderpages.com/
10196,Service Unavailable.,1909,http://ec2.insiderpages.com/b/3715640753/hancock-fabrics-waldorf
7102,Service Unavailable.,1597,http://ec2.insiderpages.com/store_finder/find/saab
9480,Service Unavailable.,80,http://ec2.insiderpages.com/
8580,Not Found,2296,http://ec2.insiderpages.com/${IP_STORE_g1}
11080,Not Found,2311,http://ec2.insiderpages.com/${IP_STORE_g1}
15763,Not Found,2308,http://ec2.insiderpages.com/${IP_STORE_g1}
13353,OK,95578,http://ec2.insiderpages.com/store_finder
5963,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
12925,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/commerce_bank/Atlanta/GA
6060,Service Unavailable.,1665,http://ec2.insiderpages.com/store_finder/find/cold_stone_creamery
11942,Service Unavailable.,1597,http://ec2.insiderpages.com/store_finder/find/albertsons
12345,Service Unavailable.,1587,http://ec2.insiderpages.com/store_finder/find/dennys
12288,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
14731,Service Unavailable.,2003,http://ec2.insiderpages.com/b/15250835948/postal-service-los-angeles
13054,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
13671,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/jenny_craig_weight_loss_center/LosAngeles/CA
20926,Service Unavailable.,1920,http://ec2.insiderpages.com/b/3717825224/stride-rite-shoes-new-town
6412,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
21760,Service Unavailable.,80,http://ec2.insiderpages.com/
5604,Service Unavailable.,1560,http://ec2.insiderpages.com/store_finder/find/gnc
17108,Service Unavailable.,1914,http://ec2.insiderpages.com/b/3711972085/carvel-ice-cream-westport
20447,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/allstate_insurance/LosAngeles/CA
13766,Service Unavailable.,2143,http://ec2.insiderpages.com/store_finder
6788,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/kelly_services/SanFrancisco/CA
19311,Service Unavailable.,1899,http://ec2.insiderpages.com/b/15251646354/mercedes-benz-trenton
6827,Service Unavailable.,1897,http://ec2.insiderpages.com/b/15254448009/greller-goldie-l-od-freehold
8642,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
5391,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
7316,Service Unavailable.,80,http://ec2.insiderpages.com/
6195,Service Unavailable.,1604,http://ec2.insiderpages.com/store_finder/find/kohls
8141,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
7862,Service Unavailable.,1566,http://ec2.insiderpages.com/store_finder/find/gap
9345,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
6207,Service Unavailable.,1829,http://ec2.insiderpages.com/b/15251403161/aflac-clarksville
18926,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/carquest_auto_parts/Denver/CO
6931,Service Unavailable.,1451,http://ec2.insiderpages.com/store_finder/find/big_5_sporting_goods
7587,Service Unavailable.,80,http://ec2.insiderpages.com/
7052,Service Unavailable.,80,http://ec2.insiderpages.com/
8333,Service Unavailable.,1907,http://ec2.insiderpages.com/b/3575617340/smart--final-san-diego-1
6753,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
7139,Service Unavailable.,80,http://ec2.insiderpages.com/
7260,Service Unavailable.,80,http://ec2.insiderpages.com/
18074,Service Unavailable.,1869,http://ec2.insiderpages.com/b/15249848359/wolf-camera-irvine
8887,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/sports_authority/LasVegas/NV
5380,Service Unavailable.,1900,http://ec2.insiderpages.com/b/15245558252/tuesday-morning-sudbury
8582,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
7407,Service Unavailable.,2136,http://ec2.insiderpages.com/b/3722967240/american-express-financial-advisors-fredericksburg
8715,Service Unavailable.,80,http://ec2.insiderpages.com/
7693,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/electronics_boutique/NewYork/NY
11560,Service Unavailable.,80,http://ec2.insiderpages.com/
7056,Service Unavailable.,80,http://ec2.insiderpages.com/
